initial_condition, time, x, y, z
0, 85.06976, 4.422109, 1.9845462, 26.090332
0, 85.079765, 4.193608, 2.059432, 25.489513
0, 85.08977, 3.9949045, 2.1530497, 24.903664
0, 85.09977, 3.8248296, 2.2630854, 24.333338
0, 85.10977, 3.6821313, 2.3877707, 23.77897
0, 85.119774, 3.5655332, 2.5258274, 23.240923
0, 85.129776, 3.4737797, 2.676413, 22.719528
0, 85.13978, 3.405674, 2.8390684, 22.215124
0, 85.14978, 3.3601058, 3.013669, 21.728083
0, 85.15978, 3.3360727, 3.2003803, 21.258825
0, 85.169785, 3.3326964, 3.3996189, 20.80785
0, 85.17979, 3.3492322, 3.6120157, 20.375746
0, 85.18979, 3.3850756, 3.8383853, 19.963211
0, 85.19979, 3.4397643, 4.0796967, 19.571072
0, 85.20979, 3.5129793, 4.337046, 19.200306
0, 85.219795, 3.6045408, 4.6116323, 18.85206
0, 85.2298, 3.7144048, 4.904731, 18.527676
0, 85.2398, 3.8426547, 5.217665, 18.228718
0, 85.2498, 3.9894934, 5.551778, 17.956999
0, 85.2598, 4.155232, 5.9083943, 17.714615
0, 85.269806, 4.340275, 6.2887807, 17.503975
0, 85.27981, 4.5451045, 6.6940928, 17.327833
0, 85.28981, 4.770259, 7.125313, 17.189327
0, 85.29981, 5.0163074, 7.5831747, 17.092
0, 85.309814, 5.2838187, 8.068069, 17.039831
0, 85.31982, 5.573324, 8.579935, 17.037252
0, 85.32982, 5.885271, 9.118121, 17.089142
0, 85.33982, 6.219968, 9.681235, 17.20081
0, 85.34982, 6.577518, 10.266965, 17.377943
0, 85.359825, 6.957742, 10.87188, 17.626522
0, 85.36983, 7.36009, 11.491215, 17.952667
0, 85.37983, 7.7835355, 12.118654, 18.362438
0, 85.38983, 8.226466, 12.746121, 18.861546
0, 85.39983, 8.686563, 13.363599, 19.454971
0, 85.409836, 9.160672, 13.959016, 20.1465
0, 85.41984, 9.644695, 14.518235, 20.938152
0, 85.42984, 10.13348, 15.025184, 21.829536
0, 85.43984, 10.620754, 15.462183, 22.81716
0, 85.449844, 11.099105, 15.810513, 23.893747
0, 85.45985, 11.560026, 16.051243, 25.047655
0, 85.46985, 11.994051, 16.166332, 26.262468
0, 85.47985, 12.390995, 16.139956, 27.516922
0, 85.48985, 12.740301, 15.959962, 28.785221
0, 85.499855, 13.031499, 15.619327, 30.03787
0, 85.50986, 13.254745, 15.1173935, 31.243008
0, 85.51986, 13.401413, 14.460711, 32.3682
0, 85.52986, 13.464684, 13.663268, 33.382523
0, 85.53986, 13.440061, 12.746025, 34.25873
0, 85.549866, 13.325761, 11.735708, 34.97519
0, 85.55987, 13.122923, 10.663002, 35.517315
0, 85.56987, 12.8356, 9.560349, 35.87837
0, 85.57987, 12.470538, 8.459656, 36.05943
0, 85.589874, 12.036766, 7.390189, 36.068676
0, 85.59988, 11.54504, 6.376927, 35.920063
0, 85.60988, 11.007219, 5.4394913, 35.63168
0, 85.61988, 10.43562, 4.59171, 35.223995
0, 85.62988, 9.842427, 3.841744, 34.718235
0, 85.639885, 9.239188, 3.1926494, 34.135033
0, 85.64989, 8.636431, 2.643222, 33.49343
0, 85.65989, 8.043398, 2.1889653, 32.810253
0, 85.66989, 7.4679055, 1.8230612, 32.099804
0, 85.67989, 6.9163017, 1.5372535, 31.373838
0, 85.689896, 6.3935056, 1.3225918, 30.641705
0, 85.6999, 5.9031067, 1.1700178, 29.910608
0, 85.7099, 5.447504, 1.0707972, 29.185934
0, 85.7199, 5.0280657, 1.0168126, 28.471577
0, 85.729904, 4.645293, 1.000742, 27.77025
0, 85.73991, 4.2989874, 1.0161487, 27.083765
0, 85.74991, 3.9883986, 1.0575039, 26.41326
0, 85.75991, 3.7123656, 1.1201649, 25.759392
0, 85.76991, 3.4694374, 1.2003219, 25.122488
0, 85.779915, 3.2579749, 1.2949294, 24.502655
0, 85.78992, 3.07624, 1.401628, 23.899868
0, 85.79992, 2.922465, 1.5186654, 23.314032
0, 85.80992, 2.7949102, 1.6448196, 22.745022
0, 85.81992, 2.6919074, 1.7793281, 22.192719
0, 85.829926, 2.6118946, 1.9218233, 21.657034
0, 85.83993, 2.55344, 2.0722759, 21.137918
0, 85.84993, 2.5152602, 2.230946, 20.63538
0, 85.85993, 2.4962301, 2.3983421, 20.149492
0, 85.869934, 2.4953914, 2.5751853, 19.680405
0, 85.87994, 2.5119543, 2.7623813, 19.228354
0, 85.88994, 2.5452986, 2.9609976, 18.79367
0, 85.89994, 2.5949712, 3.1722436, 18.376799
0, 85.90994, 2.660684, 3.3974564, 17.978302
0, 85.919945, 2.7423093, 3.6380873, 17.598888
0, 85.92995, 2.8398743, 3.8956897, 17.239431
0, 85.93995, 2.9535558, 4.171909, 16.90099
0, 85.94995, 3.083675, 4.4684687, 16.584835
0, 85.95995, 3.230689, 4.7871575, 16.292492
0, 85.969955, 3.3951848, 5.1298084, 16.025763
0, 85.97996, 3.5778682, 5.4982743, 15.786778
0, 85.98996, 3.7795546, 5.894396, 15.578037
0, 85.99996, 4.001154, 6.3199553, 15.402457
0, 86.009964, 4.2436547, 6.7766204, 15.263426
0, 86.019966, 4.5081015, 7.2658668, 15.164856
0, 86.02997, 4.7955666, 7.7888823, 15.111236
0, 86.03997, 5.107114, 8.346444, 15.107677
0, 86.04997, 5.443755, 8.938765, 15.159955
0, 86.059975, 5.806391, 9.565304, 15.27452
0, 86.06998, 6.195739, 10.224546, 15.458492
0, 86.07998, 6.612247, 10.913735, 15.719609
0, 86.08998, 7.0559855, 11.628568, 16.066109
0, 86.09998, 7.5265207, 12.362864, 16.506538
0, 86.109985, 8.022768, 13.108217, 17.049454
0, 86.11999, 8.542823, 13.853655, 17.702995
0, 86.12999, 9.083782, 14.5853405, 18.47431
0, 86.13999, 9.641555, 15.286385, 19.368805
0, 86.149994, 10.210684, 15.936819, 20.389248
0, 86.159996, 10.784189, 16.513832, 21.534727
0, 86.17, 11.353468, 16.99234, 22.799536
0, 86.18, 11.908279, 17.345982, 24.172102
0, 86.19, 12.436842, 17.548574, 25.63411
0, 86.200005, 12.926088, 17.576029, 27.160013
0, 86.21001, 13.362095, 17.408588, 28.71716
0, 86.22001, 13.730687, 17.03321, 30.266693
0, 86.23001, 14.018215, 16.445759, 31.765356
0, 86.24001, 14.212433, 15.652624, 33.168125
0, 86.250015, 14.303411, 14.671416, 34.43148
0, 86.26002, 14.284366, 13.530455, 35.516888
0, 86.27002, 14.1523075, 12.266993, 36.394005
0, 86.28002, 13.908394, 10.924346, 37.043102
0, 86.29002, 13.557945, 9.54833, 37.456295
0, 86.300026, 13.1101055, 8.18354, 37.63743
0, 86.31003, 12.577195, 6.8700266, 37.60071
0, 86.32003, 11.973848, 5.6407995, 37.368416
0, 86.33003, 11.316046, 4.520396, 36.968094
0, 86.340034, 10.620154, 3.5245235, 36.42974
0, 86.35004, 9.90207, 2.660605, 35.783318
0, 86.36004, 9.176528, 1.9289684, 35.056828
0, 86.37004, 8.456611, 1.324369, 34.275047
0, 86.38004, 7.753451, 0.8375913, 33.45888
0, 86.390045, 7.076115, 0.4569361, 32.625202
0, 86.40005, 6.431625, 0.16947955, 31.787079
0, 86.41005, 5.8250856, -0.037943754, 30.954203
0, 86.42005, 5.259882, -0.17803185, 30.133434
0, 86.43005, 4.7379107, -0.26254815, 29.329363
0, 86.440056, 4.2598248, -0.30205205, 28.544832
0, 86.45006, 3.8252742, -0.30577865, 27.78139
0, 86.46006, 3.433128, -0.28162536, 27.039669
0, 86.47006, 3.0816743, -0.23620887, 26.319681
0, 86.480064, 2.7687922, -0.17496458, 25.621042
0, 86.49007, 2.4920976, -0.10226841, 24.943134
0, 86.50007, 2.2490635, -0.02156636, 24.285223
0, 86.51007, 2.0371144, 0.06449763, 23.646532
0, 86.52007, 1.8537025, 0.15396138, 23.026295
0, 86.530075, 1.6963644, 0.24543491, 22.423782
0, 86.54008, 1.5627624, 0.33800316, 21.838322
0, 86.55008, 1.4507138, 0.43114156, 21.269297
0, 86.56008, 1.3582094, 0.5246441, 20.716152
0, 86.57008, 1.2834246, 0.6185629, 20.178392
0, 86.580086, 1.224724, 0.7131583, 19.655575
0, 86.59009, 1.1806611, 0.8088589, 19.147308
0, 86.60009, 1.1499741, 0.9062294, 18.653248
0, 86.61009, 1.1315812, 1.0059463, 18.173092
0, 86.620094, 1.1245722, 1.1087797, 17.706581
0, 86.6301, 1.1282009, 1.2155802, 17.253494
0, 86.6401, 1.1418766, 1.3272713, 16.813656
0, 86.6501, 1.1651561, 1.4448447, 16.386929
0, 86.6601, 1.197736, 1.5693593, 15.973225
0, 86.670105, 1.2394457, 1.7019432, 15.572507
0, 86.68011, 1.2902418, 1.8437973, 15.184793
0, 86.69011, 1.3502032, 1.9962018, 14.810168
0, 86.70011, 1.4195268, 2.1605227, 14.448791
0, 86.71011, 1.4985257, 2.3382208, 14.100905
0, 86.720116, 1.587627, 2.530861, 13.76686
0, 86.73012, 1.6873716, 2.7401211, 13.44712
0, 86.74012, 1.7984142, 2.9678025, 13.142291
0, 86.75012, 1.9215252, 3.2158384, 12.853145
0, 86.760124, 2.0575924, 3.486302, 12.580649
0, 86.77013, 2.207623, 3.7814112, 12.326003
0, 86.78013, 2.372747, 4.1035323, 12.09068
0, 86.79013, 2.554219, 4.455177, 11.876478
0, 86.80013, 2.7534199, 4.8389926, 11.685576
0, 86.810135, 2.9718568, 5.2577453, 11.520605
0, 86.82014, 3.2111614, 5.7142873, 11.384723
0, 86.83014, 3.473084, 6.2115107, 11.281706
0, 86.84014, 3.7594824, 6.752278, 11.216047
0, 86.85014, 4.0723047, 7.339322, 11.193067
0, 86.860146, 4.413563, 7.9751134, 11.219026
0, 86.87015, 4.7852917, 8.661676, 11.301248
0, 86.88015, 5.189495, 9.4003525, 11.448229
0, 86.89015, 5.6280675, 10.191491, 11.669735
0, 86.900154, 6.102694, 11.0340605, 11.976853
0, 86.91016, 6.6147146, 11.925168, 12.381988
0, 86.92016, 7.164954, 12.859484, 12.898748
0, 86.93016, 7.7535067, 13.828571, 13.541694
0, 86.94016, 8.379475, 14.820151, 14.325865
0, 86.950165, 9.04066, 15.817336, 15.266045
0, 86.96017, 9.733215, 16.797922, 16.375685
0, 86.97017, 10.451267, 17.73386, 17.665426
0, 86.98017, 11.18654, 18.591091, 19.141224
0, 86.99017, 11.928025, 19.329952, 20.802109
0, 87.000175, 12.661766, 19.906404, 22.637745
0, 87.01018, 13.370815, 20.274311, 24.6261
0, 87.02018, 14.035482, 20.388859, 26.731644
0, 87.03018, 14.633928, 20.211056, 28.904661
0, 87.040184, 15.143171, 19.712898, 31.08226
0, 87.050186, 15.540494, 18.88249, 33.191483
0, 87.06019, 15.805159, 17.728115, 35.154617
0, 87.07019, 15.920256, 16.280201, 36.896217
0, 87.08019, 15.874427, 14.590364, 38.35085
0, 87.090195, 15.663176, 12.72728, 39.470127
0, 87.1002, 15.289527, 10.769919, 40.22764
0, 87.1102, 14.763902, 8.799345, 40.620747
0, 87.1202, 14.103212, 6.8906317, 40.669037
0, 87.1302, 13.329344, 5.106356, 40.40992
0, 87.140205, 12.467276, 3.4925995, 39.89254
0, 87.15021, 11.543138, 2.0777018, 39.17132
0, 87.16021, 10.58245, 0.87338895, 38.300243
0, 87.17021, 9.608724, -0.122479506, 37.32856
0, 87.180214, 8.642499, -0.9223875, 36.29821
0, 87.190216, 7.7008204, -1.5455831, 35.242744
0, 87.20022, 6.79708, -2.0149248, 34.187428
0, 87.21022, 5.9411497, -2.3543944, 33.150105
0, 87.22022, 5.1397, -2.5873265, 32.14244
0, 87.230225, 4.3966246, -2.7352827, 31.17127
0, 87.24023, 3.7135072, -2.8174422, 30.239853
0, 87.25023, 3.090081, -2.8503711, 29.34896
0, 87.26023, 2.5246544, -2.8480437, 28.49774
0, 87.27023, 2.014486, -2.8220172, 27.68437
0, 87.280235, 1.556102, -2.781688, 26.906542
0, 87.29024, 1.145558, -2.7345781, 26.161774
0, 87.30024, 0.77864784, -2.6866238, 25.44763
0, 87.31024, 0.4510667, -2.642445, 24.761837
0, 87.320244, 0.15853341, -2.60559, 24.102356
0, 87.330246, -0.103120446, -2.5787497, 23.467405
0, 87.34025, -0.33788872, -2.5639412, 22.855457
0, 87.35025, -0.5495511, -2.562666, 22.265234
0, 87.36025, -0.7416508, -2.5760396, 21.69568
0, 87.370255, -0.91748595, -2.604902, 21.145945
0, 87.38026, -1.0801111, -2.6499076, 20.61536
0, 87.39026, -1.2323464, -2.711598, 20.103424
0, 87.40026, -1.3767922, -2.7904625, 19.609783
0, 87.41026, -1.5158474, -2.8869863, 19.134228
0, 87.420265, -1.6517304, -3.0016887, 18.676685
0, 87.43027, -1.7865005, -3.135153, 18.237217
0, 87.44027, -1.9220806, -3.288051, 17.816023
0, 87.45027, -2.0602798, -3.461159, 17.41345
0, 87.46027, -2.2028146, -3.6553721, 17.030006
0, 87.470276, -2.3513288, -3.871711, 16.66637
0, 87.48028, -2.5074136, -4.1113253, 16.323423
0, 87.49028, -2.6726246, -4.375492, 16.002262
0, 87.50028, -2.8484962, -4.6656103, 15.70424
0, 87.510284, -3.0365558, -4.9831877, 15.430996
0, 87.52029, -3.2383332, -5.329821, 15.184501
0, 87.53029, -3.455368, -5.7071676, 14.967099
0, 87.54029, -3.689212, -6.116905, 14.781565
0, 87.55029, -3.9414284, -6.560678, 14.631155
0, 87.560295, -4.213583, -7.0400257, 14.519673
0, 87.5703, -4.5072308, -7.55629, 14.451529
0, 87.5803, -4.8238926, -8.1104965, 14.431797
0, 87.5903, -5.16502, -8.703201, 14.466277
0, 87.6003, -5.5319495, -9.334308, 14.561526
0, 87.610306, -5.925841, -10.002833, 14.724878
0, 87.62031, -6.347596, -10.706638, 14.964423
0, 87.63031, -6.797759, -11.442103, 15.288929
0, 87.64031, -7.276391, -12.203765, 15.707689
0, 87.650314, -7.7829227, -12.983918, 16.230267
0, 87.66032, -8.31598, -13.772211, 16.8661
0, 87.67032, -8.873192, -14.555256, 17.62396
0, 87.68032, -9.450977, -15.316319, 18.5112
0, 87.69032, -10.044336, -16.035164, 19.532827
0, 87.700325, -10.646649, -16.688126, 20.69038
0, 87.71033, -11.249527, -17.24854, 21.980669
0, 87.72033, -11.842727, -17.687618, 23.394485
0, 87.73033, -12.414195, -17.97585, 24.915428
0, 87.74033, -12.950257, -18.08497, 26.519075
0, 87.750336, -13.436011, -17.990416, 28.172749
0, 87.76034, -13.855923, -17.674053, 29.836124
0, 87.77034, -14.194632, -17.12689, 31.462864
0, 87.78034, -14.437921, -16.351297, 33.003296
0, 87.790344, -14.573757, -15.362293, 34.40798
0, 87.80035, -14.593298, -14.187502, 35.631744
0, 87.81035, -14.491724, -12.865586, 36.637608
0, 87.82035, -14.268771, -11.443279, 37.39997
0, 87.83035, -13.92888, -9.971405, 37.906498
0, 87.840355, -13.480926, -8.500517, 38.158443
0, 87.85036, -12.937571, -7.0768337, 38.169388
0, 87.86036, -12.314326, -5.739058, 37.962776
0, 87.87036, -11.628463, -4.516425, 37.56871
0, 87.88036, -10.897902, -3.4280512, 37.02062
0, 87.890366, -10.1402025, -2.483419, 36.35224
0, 87.90037, -9.371743, -1.6836808, 35.59528
0, 87.91037, -8.607118, -1.0234121, 34.77782
0, 87.92037, -7.8587737, -0.4924897, 33.923504
0, 87.930374, -7.136856, -0.077848114, 33.051315
0, 87.94038, -6.4492197, 0.23503117, 32.175827
0, 87.95038, -5.8015685, 0.46096066, 31.307713
0, 87.96038, -5.1976743, 0.6142172, 30.454384
0, 87.97038, -4.6396403, 0.7080021, 29.620665
0, 87.980385, -4.1281786, 0.75413555, 28.809397
0, 87.99039, -3.6628807, 0.76292753, 28.021982
0, 88.00039, -3.24247, 0.7431719, 27.258816
0, 88.01039, -2.8650248, 0.7022209, 26.51963
0, 88.02039, -2.5281718, 0.6461071, 25.803747
0, 88.030396, -2.2292473, 0.57968795, 25.110264
0, 88.0404, -1.9654298, 0.50679815, 24.438179
0, 88.0504, -1.7338444, 0.43039775, 23.786474
0, 88.0604, -1.531645, 0.35271063, 23.154165
0, 88.070404, -1.3560753, 0.27534974, 22.54033
0, 88.08041, -1.2045125, 0.19942747, 21.944126
0, 88.09041, -1.0744982, 0.1256515, 21.364784
0, 88.10041, -0.96375656, 0.05440615, 20.80161
0, 88.11041, -0.87020475, -0.014179087, 20.25398
0, 88.120415, -0.79195577, -0.080173075, 19.72133
0, 88.13042, -0.7273164, -0.14379682, 19.203152
0, 88.14042, -0.6747814, -0.20538646, 18.698978
0, 88.15042, -0.6330251, -0.2653643, 18.208384
0, 88.16042, -0.6008916, -0.3242162, 17.730976
0, 88.170425, -0.5773834, -0.382475, 17.266392
0, 88.18043, -0.56165045, -0.44070858, 16.814293
0, 88.19043, -0.5529791, -0.4995118, 16.374365
0, 88.20043, -0.55078125, -0.5595018, 15.946314
0, 88.210434, -0.55458444, -0.6213162, 15.529864
0, 88.220436, -0.5640229, -0.6856131, 15.124761
0, 88.23044, -0.5788293, -0.7530734, 14.730768
0, 88.24044, -0.5988279, -0.8244045, 14.3476715
0, 88.25044, -0.62392837, -0.9003451, 13.975276
0, 88.260445, -0.65412116, -0.9816716, 13.613412
0, 88.27045, -0.68947345, -1.0692048, 13.261935
0, 88.28045, -0.73012674, -1.1638182, 12.920731
0, 88.29045, -0.77629507, -1.2664467, 12.589717
0, 88.30045, -0.82826436, -1.3780959, 12.26885
0, 88.310455, -0.8863929, -1.4998527, 11.958134
0, 88.32046, -0.9511127, -1.6328963, 11.65762
0, 88.33046, -1.0229318, -1.7785099, 11.367428
0, 88.34046, -1.1024376, -1.938093, 11.087745
0, 88.350464, -1.1903008, -2.1131747, 10.818849
0, 88.360466, -1.2872807, -2.3054268, 10.56112
0, 88.37047, -1.3942307, -2.5166779, 10.315064
0, 88.38047, -1.5121056, -2.7489269, 10.081337
0, 88.39047, -1.6419679, -3.0043569, 9.86077
0, 88.400475, -1.7849963, -3.285347, 9.654414
0, 88.41048, -1.9424936, -3.594483, 9.463574
0, 88.42048, -2.115895, -3.934564, 9.289869
0, 88.43048, -2.3067763, -4.3086057, 9.135288
0, 88.44048, -2.51686, -4.7198343, 9.002268
0, 88.450485, -2.7480218, -5.171672, 8.89378
0, 88.46049, -3.0022926, -5.6677055, 8.813432
0, 88.47049, -3.2818577, -6.2116375, 8.765588
0, 88.48049, -3.5890489, -6.8072066, 8.755506
0, 88.49049, -3.9263296, -7.4580746, 8.78949
0, 88.500496, -4.296267, -8.167661, 8.875059
0, 88.5105, -4.7014885, -8.938917, 9.021125
0, 88.5205, -5.1446185, -9.774022, 9.238171
0, 88.5305, -5.628185, -10.673974, 9.538408
0, 88.540504, -6.1544924, -11.638066, 9.935898
0, 88.55051, -6.7254505, -12.663223, 10.446581
0, 88.56051, -7.342347, -13.743184, 11.088178
0, 88.57051, -8.00556, -14.867539, 11.879873
0, 88.58051, -8.714194, -16.02064, 12.841696
0, 88.590515, -9.465652, -17.18045, 13.993481
0, 88.60052, -10.255135, -18.317476, 15.353302
0, 88.61052, -11.075094, -19.393959, 16.935284
0, 88.62052, -11.914698, -20.363651, 18.746752
0, 88.63052, -12.7593565, -21.17253, 20.784832
0, 88.640526, -13.590428, -21.760881, 23.03277
0, 88.65053, -14.385236, -22.0671, 25.456522
0, 88.66053, -15.117525, -22.033335, 28.00243
0, 88.67053, -15.758507, -21.6127, 30.596962
0, 88.680534, -16.27852, -20.77721, 33.149452
0, 88.69054, -16.649277, -19.524979, 35.558372
0, 88.70054, -16.846468, -17.884882, 37.72086
0, 88.71054, -16.852373, -15.917039, 39.544205
0, 88.72054, -16.658026, -13.708216, 40.95713
0, 88.730545, -16.264496, -11.362583, 41.918365
0, 88.74055, -15.683023, -8.989576, 42.420517
0, 88.75055, -14.933934, -6.6914315, 42.488495
0, 88.76055, -14.044575, -4.5529795, 42.17318
0, 88.77055, -13.046649, -2.6354053, 41.54219
0, 88.780556, -11.973434, -0.9744574, 40.67003
0, 88.79056, -10.857282, 0.41755977, 39.629467
0, 88.80056, -9.727676, 1.5473218, 38.485405
0, 88.81056, -8.609964, 2.4349983, 37.291412
0, 88.820564, -7.524728, 3.1089048, 36.088657
0, 88.83057, -6.4876866, 3.60101, 34.906563
0, 88.84057, -5.5099864, 3.9435937, 33.764454
0, 88.85057, -4.598718, 4.167041, 32.673615
0, 88.86057, -3.7575521, 4.2985888, 31.639343
0, 88.870575, -2.9873934, 4.3617883, 30.662771
0, 88.88058, -2.2870018, 4.3764415, 29.74234
0, 88.89058, -1.6535438, 4.3588314, 28.874926
0, 88.90058, -1.0830611, 4.3221016, 28.056644
0, 88.91058, -0.5708555, 4.276692, 27.283403
0, 88.920586, -0.11179548, 4.230777, 26.551249
0, 88.93059, 0.2994471, 4.190671, 25.856565
0, 88.94059, 0.66821903, 4.1611896, 25.196178
0, 88.95059, 0.9997567, 4.145958, 24.567394
0, 88.960594, 1.2990965, 4.147675, 23.967989
0, 88.9706, 1.5710163, 4.168329, 23.396185
0, 88.9806, 1.8200017, 4.2093754, 22.850615
0, 88.9906, 2.0502303, 4.2718844, 22.33028
0, 89.0006, 2.2655694, 4.356654, 21.834517
0, 89.010605, 2.4695857, 4.464303, 21.36296
0, 89.02061, 2.665559, 4.5953417, 20.915533
0, 89.03061, 2.8565032, 4.7502255, 20.492413
0, 89.04061, 3.045187, 4.929394, 20.094034
0, 89.05061, 3.234158, 5.133294, 19.721085
0, 89.060616, 3.425765, 5.3623962, 19.374506
0, 89.07062, 3.6221793, 5.6171937, 19.055502
0, 89.08062, 3.825413, 5.8981953, 18.765558
0, 89.09062, 4.0373354, 6.2059064, 18.506453
0, 89.100624, 4.2596846, 6.5407977, 18.280285
0, 89.11063, 4.494075, 6.9032626, 18.089489
0, 89.12063, 4.741998, 7.293563, 17.936863
0, 89.13063, 5.0048203, 7.711757, 17.825583
0, 89.14063, 5.2837696, 8.157617, 17.759222
0, 89.150635, 5.5799174, 8.63052, 17.741756
0, 89.16064, 5.8941507, 9.129333, 17.777548
0, 89.17064, 6.2271333, 9.6522665, 17.871328
0, 89.18064, 6.5792575, 10.196719, 18.028133
0, 89.19064, 6.950584, 10.759102, 18.25322
0, 89.200645, 7.340772, 11.334652, 18.551922
0, 89.21065, 7.748995, 11.917248, 18.92946
0, 89.22065, 8.173849, 12.499236, 19.39068
0, 89.23065, 8.613256, 13.07129, 19.93972
0, 89.240654, 9.064365, 13.622325, 20.579594
0, 89.250656, 9.523455, 14.139507, 21.311705
0, 89.26066, 9.985855, 14.608385, 22.135296
0, 89.27066, 10.445902, 15.0131855, 23.046871
0, 89.28066, 10.896921, 15.337312, 24.039629
0, 89.290665, 11.3312845, 15.564053, 25.102983
0, 89.30067, 11.74053, 15.677512, 26.222246
0, 89.31067, 12.115572, 15.663723, 27.378563
0, 89.32067, 12.447002, 15.511861, 28.54919
0, 89.33067, 12.725481, 15.215455, 29.708176
0, 89.340675, 12.942193, 14.773438, 30.827457
0, 89.35068, 13.0893545, 14.190871, 31.878338
0, 89.36068, 13.160712, 13.479192, 32.833206
0, 89.37068, 13.151994, 12.655895, 33.66734
0, 89.380684, 13.061258, 11.743621, 34.36057
0, 89.390686, 12.889094, 10.7687235, 34.898567
0, 89.40069, 12.638653, 9.759487, 35.273624
0, 89.41069, 12.315491, 8.744213, 35.484787
0, 89.42069, 11.927258, 7.749408, 35.537395
0, 89.430695, 11.483247, 6.7982926, 35.442123
0, 89.4407, 10.9938755, 5.909756, 35.213665
0, 89.4507, 10.470132, 5.097822, 34.869293
0, 89.4607, 9.923056, 4.371593, 34.427452
0, 89.4707, 9.3632765, 3.7355945, 33.906548
0, 89.480705, 8.800646, 3.1903946, 33.323986
0, 89.49071, 8.243971, 2.7333767, 32.695526
0, 89.50071, 7.7008505, 2.3595564, 32.034904
0, 89.51071, 7.1776037, 2.0623572, 31.353697
0, 89.52071, 6.679274, 1.834293, 30.661373
0, 89.530716, 6.209691, 1.667528, 29.965464
0, 89.54072, 5.7715755, 1.554308, 29.2718
0, 89.55072, 5.366668, 1.4872718, 28.584778
0, 89.56072, 4.9958715, 1.459657, 27.90763
0, 89.570724, 4.6593924, 1.4654213, 27.24267
0, 89.58073, 4.3568807, 1.4992979, 26.591503
0, 89.59073, 4.087556, 1.5568017, 25.955214
0, 89.60073, 3.8503225, 1.6342037, 25.334507
0, 89.61073, 3.6438682, 1.7284826, 24.72983
0, 89.620735, 3.4667506, 1.8372656, 24.141457
0, 89.63074, 3.3174672, 1.958763, 23.569557
0, 89.64074, 3.1945136, 2.0917025, 23.014254
0, 89.65074, 3.09643, 2.2352662, 22.475653
0, 89.66074, 3.021838, 2.3890316, 21.953875
0, 89.670746, 2.969466, 2.5529191, 21.44908
0, 89.68075, 2.938171, 2.7271447, 20.96148
0, 89.69075, 2.9269521, 2.9121792, 20.491358
0, 89.70075, 2.9349592, 3.1087132, 20.039083
0, 89.710754, 2.961498, 3.317626, 19.605125
0, 89.72076, 3.0060325, 3.5399609, 19.190063
0, 89.73076, 3.0681837, 3.7769015, 18.794613
0, 89.74076, 3.147727, 4.029752, 18.419638
0, 89.75076, 3.2445889, 4.2999167, 18.066177
0, 89.760765, 3.35884, 4.588884, 17.735464
0, 89.77077, 3.4906895, 4.898202, 17.42896
0, 89.78077, 3.640476, 5.2294564, 17.148384
0, 89.79077, 3.8086572, 5.584244, 16.895742
0, 89.80077, 3.9957983, 5.964133, 16.673372
0, 89.810776, 4.202557, 6.370622, 16.483982
0, 89.82078, 4.4296656, 6.805084, 16.330687
0, 89.83078, 4.677908, 7.268694, 16.217056
0, 89.84078, 4.9480925, 7.762339, 16.147154
0, 89.850784, 5.241017, 8.286512, 16.125563
0, 89.86079, 5.5574255, 8.841175, 16.157415
0, 89.87079, 5.8979554, 9.425597, 16.248396
0, 89.88079, 6.2630734, 10.038165, 16.404716
0, 89.89079, 6.652996, 10.676162, 16.63306
0, 89.900795, 7.0675974, 11.335518, 16.94047
0, 89.9108, 7.5063004, 12.010544, 17.334167
0, 89.9208, 7.9679523, 12.693654, 17.821293
0, 89.9308, 8.450685, 13.375108, 18.408539
0, 89.9408, 8.951768, 14.042788, 19.101665
0, 89.950806, 9.467457, 14.682071, 19.904892
0, 89.96081, 9.99285, 15.275837, 20.820166
0, 89.97081, 10.521772, 15.804681, 21.846338
0, 89.98081, 11.046693, 16.247385, 22.978287
0, 89.990814, 11.558724, 16.581724, 24.20608
0, 90.00082, 12.047707, 16.785606, 25.51429
0, 90.01082, 12.502409, 16.838573, 26.881605
0, 90.02082, 12.910871, 16.723545, 28.280901
0, 90.03082, 13.260884, 16.428684, 29.679888
0, 90.040825, 13.540604, 15.949145, 31.042437
0, 90.05083, 13.739243, 15.288438, 32.33055
0, 90.06083, 13.847813, 14.459126, 33.506855
0, 90.07083, 13.85981, 13.482655, 34.53731
0, 90.08083, 13.771779, 12.388213, 35.39383
0, 90.090836, 13.583666, 11.210726, 36.05638
0, 90.10084, 13.298917, 9.988201, 36.5143
0, 90.11084, 12.9243, 8.7588215, 36.76659
0, 90.12084, 12.469466, 7.558177, 36.82123
0, 90.130844, 11.946317, 6.417002, 36.69368
0, 90.14085, 11.368243, 5.3596544, 36.40483
0, 90.15085, 10.749343, 4.4034166, 35.978798
0, 90.16085, 10.103674, 3.5585594, 35.4408
0, 90.17085, 9.444618, 2.8290062, 34.81541
0, 90.180855, 8.784393, 2.213382, 34.12524
0, 90.19086, 8.133717, 1.7062423, 33.390137
0, 90.20086, 7.5016203, 1.2993047, 32.6268
0, 90.21086, 6.895397, 0.98256534, 31.848753
0, 90.22086, 6.3206496, 0.7452298, 31.066547
0, 90.230865, 5.7814116, 0.57643604, 30.288122
0, 90.24087, 5.2803183, 0.465775, 29.519224
